link_id,player_id,character_id,character_name,main_handle,link_type,status,confidence,primary_evidence_id,notes
link_00418,player_0038,char_kilimanjaro,Kilimanjaro,Sabadon,listed_same_player,accepted,medium,evidence_player_group_0038,
link_00419,player_0038,char_ohthepain,OhThePain,Sabadon,listed_same_player,accepted,medium,evidence_player_group_0038,
link_00420,player_0038,char_shartomb,Shartomb,Sabadon,listed_same_player,accepted,medium,evidence_player_group_0038,
link_00421,player_0038,char_tharl,Tharl,Sabadon,listed_same_player,accepted,medium,evidence_player_group_0038,
link_00422,player_0039,char_drengist,Drengist,Drengist,listed_same_player,accepted,medium,evidence_player_group_0039,
link_00423,player_0039,char_zigurakhor,Zigurakhor,Drengist,listed_same_player,accepted,medium,evidence_player_group_0039,
link_00424,player_0040,char_shadrach,Shadrach,Shadrach,listed_same_player,accepted,medium,evidence_player_group_0040,
link_00425,player_0040,char_ibrahim,Ibrahim,Shadrach,listed_same_player,accepted,medium,evidence_player_group_0040,
link_00426,player_0040,char_murghaz,Murghaz,Shadrach,listed_same_player,accepted,medium,evidence_player_group_0040,
link_00427,player_0041,char_zeroth,Zeroth,Zeroth,listed_same_player,accepted,medium,evidence_player_group_0041,
link_00428,player_0041,char_snowy,Snowy,Zeroth,listed_same_player,accepted,medium,evidence_player_group_0041,
link_00429,player_0042,char_zhagrat,Zhagrat,Zhagrat,listed_same_player,accepted,medium,evidence_player_group_0042,
link_00430,player_0042,char_reno,Reno,Zhagrat,listed_same_player,accepted,medium,evidence_player_group_0042,
link_00431,player_0042,char_elebor,Elebor,Zhagrat,listed_same_player,accepted,medium,evidence_player_group_0042,
link_00432,player_0043,char_lehto,Lehto,Lehto,listed_same_player,accepted,medium,evidence_player_group_0043,
link_00433,player_0043,char_muck,Muck,Lehto,listed_same_player,accepted,medium,evidence_player_group_0043,
link_00434,player_0043,char_mummo,Mummo,Lehto,listed_same_player,accepted,medium,evidence_player_group_0043,
link_00435,player_0043,char_neziel,Neziel,Lehto,listed_same_player,accepted,medium,evidence_player_group_0043,
link_00436,player_0043,char_agonor,Agonor,Lehto,listed_same_player,accepted,medium,evidence_player_group_0043,
link_00437,player_0044,char_perago,Perago,Perago,listed_same_player,accepted,medium,evidence_player_group_0044,
link_00438,player_0044,char_alfrim,Alfrim,Perago,listed_same_player,accepted,medium,evidence_player_group_0044,
link_00439,player_0044,char_exiled,Exiled,Perago,listed_same_player,accepted,medium,evidence_player_group_0044,
link_00440,player_0045,char_rza,Rza,Rza,listed_same_player,accepted,medium,evidence_player_group_0045,
link_00441,player_0045,char_lenwe,Lenwe,Rza,listed_same_player,accepted,medium,evidence_player_group_0045,
link_00442,player_0045,char_nat,Nat,Rza,listed_same_player,accepted,medium,evidence_player_group_0045,
link_00443,player_0045,char_daz,Daz,Rza,listed_same_player,accepted,medium,evidence_player_group_0045,
link_00444,player_0046,char_filibert,Filibert,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00445,player_0046,char_core,Core,Filibert,possible_transfer_or_name_reuse,needs_review,medium,evidence_player_group_0046,"A MUME character name cannot be used by two active characters at the same time. Two plausible historical explanations: (1) early characters were not tied to accounts and may have been given to another player to play; (2) the original character may have been deleted and the name later reused. For this list, transferred/shared character is the more probable explanation."
link_00446,player_0046,char_manic,Manic,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00447,player_0046,char_onatah,Onatah,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00448,player_0046,char_dwar,Dwar,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00449,player_0046,char_meriadoc,Meriadoc,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00450,player_0046,char_calvin,Calvin,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00451,player_0046,char_dakkon,Dakkon,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00452,player_0046,char_amarie,Amarie,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00453,player_0046,char_curufin,Curufin,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00454,player_0046,char_ingwe,Ingwe,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00455,player_0046,char_hukor,Hukor,Filibert,listed_same_player,accepted,medium,evidence_player_group_0046,
link_00456,player_0047,char_idun,Idun,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00457,player_0047,char_bluebell,Bluebell,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00458,player_0047,char_bumbur,Bumbur,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00459,player_0047,char_ciryatan,Ciryatan,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00460,player_0047,char_elfwyn,Elfwyn,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00461,player_0047,char_forin,Forin,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00462,player_0047,char_giralion,Giralion,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00463,player_0047,char_hrive,Hrive,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00464,player_0047,char_korin,Korin,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00465,player_0047,char_luber,Luber,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00466,player_0047,char_minastir,Minastir,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00467,player_0047,char_minuial,Minuial,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00468,player_0047,char_miriamele,Miriamele,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00469,player_0047,char_agarakhor,Agarakhor,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00470,player_0047,char_burghul,Burghul,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00471,player_0047,char_geirrodr,Geirrodr,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00472,player_0047,char_gorlach,Gorlach,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00473,player_0047,char_gulag,Gulag,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00474,player_0047,char_hunchback,Hunchback,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00475,player_0047,char_splatter,Splatter,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00476,player_0047,char_siriala,Siriala,Idun,listed_same_player,accepted,medium,evidence_player_group_0047,
link_00477,player_0048,char_draggor,Draggor,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00478,player_0048,char_oceanborn,Oceanborn,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00479,player_0048,char_pagan,Pagan,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00480,player_0048,char_draconis,Draconis,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00481,player_0048,char_rastik,Rastik,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00482,player_0048,char_falenor,Falenor,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00483,player_0048,char_morticus,Morticus,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00484,player_0048,char_ypsilon,Ypsilon,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00485,player_0048,char_tha,Tha,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00486,player_0048,char_draggy,Draggy,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00487,player_0048,char_draca,Draca,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00488,player_0048,char_deemon,Deemon,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00489,player_0048,char_dimmu,Dimmu,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00490,player_0048,char_drax,Drax,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00491,player_0048,char_draccon,Draccon,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00492,player_0048,char_irv,Irv,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00493,player_0048,char_draglador,Draglador,Draggor,listed_same_player,accepted,medium,evidence_player_group_0048,
link_00494,player_0049,char_haazheel,Haazheel,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00495,player_0049,char_bohemond,Bohemond,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00496,player_0049,char_moandor,Moandor,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00497,player_0049,char_tezcatlipoca,Tezcatlipoca,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00498,player_0049,char_thalantyr,Thalantyr,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00499,player_0049,char_greoldreth,Greoldreth,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00500,player_0049,char_wreth,Wreth,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00501,player_0049,char_vidomina,Vidomina,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00502,player_0049,char_belemoth,Belemoth,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00503,player_0049,char_maegnas,Maegnas,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00504,player_0049,char_xaltotun,Xaltotun,Haazheel,listed_same_player,accepted,medium,evidence_player_group_0049,
link_00505,player_0050,char_simba,Simba,Simba,listed_same_player,accepted,medium,evidence_player_group_0050,
link_00506,player_0050,char_falemir,Falemir,Simba,listed_same_player,accepted,medium,evidence_player_group_0050,
link_00507,player_0050,char_khird,Khird,Simba,listed_same_player,accepted,medium,evidence_player_group_0050,
link_00508,player_0050,char_guthol,Guthol,Simba,listed_same_player,accepted,medium,evidence_player_group_0050,
link_00509,player_0050,char_taurek,Taurek,Simba,listed_same_player,accepted,medium,evidence_player_group_0050,
link_00510,player_0050,char_eggraz,Eggraz,Simba,listed_same_player,accepted,medium,evidence_player_group_0050,
link_00511,player_0051,char_alantir,Alantir,Alantir,listed_same_player,accepted,medium,evidence_player_group_0051,
link_00512,player_0051,char_drenical,Drenical,Alantir,listed_same_player,accepted,medium,evidence_player_group_0051,
link_00513,player_0051,char_caman,Caman,Alantir,listed_same_player,accepted,medium,evidence_player_group_0051,
link_00514,player_0051,char_lerian,Lerian,Alantir,listed_same_player,accepted,medium,evidence_player_group_0051,
link_00515,player_0051,char_revenan,Revenan,Alantir,listed_same_player,accepted,medium,evidence_player_group_0051,
link_00516,player_0051,char_eggrat,Eggrat,Alantir,listed_same_player,accepted,medium,evidence_player_group_0051,
link_00517,player_0051,char_grab,Grab,Alantir,listed_same_player,accepted,medium,evidence_player_group_0051,
link_00518,player_0052,char_salmar,Salmar,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00519,player_0052,char_ingold,Ingold,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00520,player_0052,char_elendur,Elendur,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00521,player_0052,char_gildur,Gildur,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00522,player_0052,char_troin,Troin,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00523,player_0052,char_nithr,Nithr,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00524,player_0052,char_tarannon,Tarannon,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00525,player_0052,char_finduilas,Finduilas,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00526,player_0052,char_gladush,Gladush,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00527,player_0052,char_grashnak,Grashnak,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00528,player_0052,char_gradash,Gradash,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00529,player_0052,char_hybrid,Hybrid,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00530,player_0052,char_nimraphel,Nimraphel,Salmar,listed_same_player,accepted,medium,evidence_player_group_0052,
link_00531,player_0053,char_hoho,Hoho,Hoho,listed_same_player,accepted,medium,evidence_player_group_0053,
link_00532,player_0053,char_spooky,Spooky,Hoho,listed_same_player,accepted,medium,evidence_player_group_0053,
link_00533,player_0053,char_cyrano,Cyrano,Hoho,listed_same_player,accepted,medium,evidence_player_group_0053,
link_00534,player_0053,char_dif,Dif,Hoho,listed_same_player,accepted,medium,evidence_player_group_0053,
link_00535,player_0053,char_daddy,Daddy,Hoho,listed_same_player,accepted,medium,evidence_player_group_0053,
link_00536,player_0054,char_deor,Deor,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00537,player_0054,char_mikala,Mikala,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00538,player_0054,char_shorty,Shorty,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00539,player_0054,char_skitz,Skitz,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00540,player_0054,char_warren,Warren,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00541,player_0054,char_anner,Anner,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00542,player_0054,char_ambolt,Ambolt,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00543,player_0054,char_iranon,Iranon,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00544,player_0054,char_ehhe,Ehhe,Deor,listed_same_player,accepted,medium,evidence_player_group_0054,
link_00545,player_0055,char_cur,Cur,Cur,listed_same_player,accepted,medium,evidence_player_group_0055,
link_00546,player_0055,char_roadkill,Roadkill,Cur,listed_same_player,accepted,medium,evidence_player_group_0055,
link_00547,player_0055,char_pestilence,Pestilence,Cur,listed_same_player,accepted,medium,evidence_player_group_0055,
link_00548,player_0056,char_aschit,Aschit,Aschit,listed_same_player,accepted,medium,evidence_player_group_0056,
link_00549,player_0056,char_oscarmeyer,Oscarmeyer,Aschit,listed_same_player,accepted,medium,evidence_player_group_0056,
link_00550,player_0057,char_kenzu,Kenzu,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00551,player_0057,char_antar,Antar,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00552,player_0057,char_ardent,Ardent,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00553,player_0057,char_earand,Earand,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00554,player_0057,char_kessfare,Kessfare,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00555,player_0057,char_lief,Lief,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00556,player_0057,char_braddock,Braddock,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00557,player_0057,char_shriek,Shriek,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00558,player_0057,char_schmidt,Schmidt,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00559,player_0057,char_edrahil,Edrahil,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00560,player_0057,char_greed,Greed,Kenzu,listed_same_player,accepted,medium,evidence_player_group_0057,
link_00561,player_0058,char_steele,Steele,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00562,player_0058,char_tyrion,Tyrion,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00563,player_0058,char_throin,Throin,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00564,player_0058,char_grok,Grok,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00565,player_0058,char_orf,Orf,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00566,player_0058,char_grumph,Grumph,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00567,player_0058,char_amdir,Amdir,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00568,player_0058,char_mithrellas,Mithrellas,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00569,player_0058,char_gilror,Gilror,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00570,player_0058,char_ike,Ike,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00571,player_0058,char_ilgamar,Ilgamar,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00572,player_0058,char_burok,Burok,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00573,player_0058,char_sylan,Sylan,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00574,player_0058,char_grishelda,Grishelda,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00575,player_0058,char_shrew,Shrew,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00576,player_0058,char_arglebargle,Arglebargle,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00577,player_0058,char_hrolth,Hrolth,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00578,player_0058,char_valastule,Valastule,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00579,player_0058,char_rot,Rot,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00580,player_0058,char_ryu,Ryu,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00581,player_0058,char_acheron,Acheron,Steele,listed_same_player,accepted,medium,evidence_player_group_0058,
link_00582,player_0059,char_tia,Tia,Tia,listed_same_player,accepted,medium,evidence_player_group_0059,
link_00583,player_0059,char_delicate,Delicate,Tia,listed_same_player,accepted,medium,evidence_player_group_0059,
link_00584,player_0060,char_amandil,Amandil,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00585,player_0060,char_galadon,Galadon,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00586,player_0060,char_durlak,Durlak,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00587,player_0060,char_gundor,Gundor,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00588,player_0060,char_devran,Devran,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00589,player_0060,char_inziladun,Inziladun,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00590,player_0060,char_mosaren,Mosaren,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00591,player_0060,char_salta,Salta,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00592,player_0060,char_amantest,Amantest,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00593,player_0060,char_kloker,Kloker,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00594,player_0060,char_vrede,Vrede,Amandil,listed_same_player,accepted,medium,evidence_player_group_0060,
link_00595,player_0061,char_siroth,Siroth,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00596,player_0061,char_uldrak,Uldrak,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00597,player_0061,char_baldwin,Baldwin,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00598,player_0061,char_emroth,Emroth,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00599,player_0061,char_shades,Shades,Siroth,possible_transfer_or_name_reuse,needs_review,medium,evidence_player_group_0061,This character name is repeated inside the same parsed player group. That is probably a duplicate listing in the source rather than a transferred/recreated character.
link_00600,player_0061,char_nowyr,Nowyr,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00601,player_0061,char_elumir,Elumir,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00602,player_0061,char_bifur,Bifur,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00603,player_0061,char_belind,Belind,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00604,player_0061,char_fardin,Fardin,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00605,player_0061,char_herman,Herman,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00606,player_0061,char_nimroth,Nimroth,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00607,player_0061,char_shades,Shades,Siroth,possible_transfer_or_name_reuse,needs_review,medium,evidence_player_group_0061,This character name is repeated inside the same parsed player group. That is probably a duplicate listing in the source rather than a transferred/recreated character.
link_00608,player_0061,char_uthalg,Uthalg,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00609,player_0061,char_maal,Maal,Siroth,listed_same_player,accepted,medium,evidence_player_group_0061,
link_00610,player_0062,char_auriane,Auriane,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00611,player_0062,char_duvel,Duvel,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00612,player_0062,char_meteor,Meteor,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00613,player_0062,char_devastator,Devastator,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00614,player_0062,char_omega,Omega,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00615,player_0062,char_darq,Darq,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00616,player_0062,char_chikarhayshi,Chikarhayshi,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00617,player_0062,char_xatax,Xatax,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00618,player_0062,char_xylo,Xylo,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00619,player_0062,char_mercurius,Mercurius,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00620,player_0062,char_equinoxe,Equinoxe,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00621,player_0062,char_harakiri,Harakiri,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00622,player_0062,char_raichu,Raichu,Auriane,listed_same_player,accepted,medium,evidence_player_group_0062,
link_00623,player_0063,char_ling,Ling,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00624,player_0063,char_indra,Indra,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00625,player_0063,char_adorable,Adorable,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00626,player_0063,char_magica,Magica,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00627,player_0063,char_sunflower,Sunflower,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00628,player_0063,char_murdress,Murdress,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00629,player_0063,char_remorse,Remorse,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00630,player_0063,char_alicia,Alicia,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00631,player_0063,char_melinda,Melinda,Ling,listed_same_player,accepted,medium,evidence_player_group_0063,
link_00632,player_0064,char_saeth,Saeth,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00633,player_0064,char_chen,Chen,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00634,player_0064,char_wong,Wong,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00635,player_0064,char_fong,Fong,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00636,player_0064,char_junbao,Junbao,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00637,player_0064,char_tianbao,Tianbao,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00638,player_0064,char_ronin,Ronin,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00639,player_0064,char_miko,Miko,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00640,player_0064,char_hyung,Hyung,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00641,player_0064,char_chang,Chang,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00642,player_0064,char_hwarang,Hwarang,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00643,player_0064,char_hercule,Hercule,Saeth,listed_same_player,accepted,medium,evidence_player_group_0064,
link_00644,player_0065,char_wryak,Wryak,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00645,player_0065,char_grythar,Grythar,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00646,player_0065,char_hurar,Hurar,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00647,player_0065,char_kraal,Kraal,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00648,player_0065,char_rukan,Rukan,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00649,player_0065,char_thwag,Thwag,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00650,player_0065,char_tragg,Tragg,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00651,player_0065,char_ughar,Ughar,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00652,player_0065,char_calan,Calan,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00653,player_0065,char_cilya,Cilya,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00654,player_0065,char_dorak,Dorak,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00655,player_0065,char_drayl,Drayl,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00656,player_0065,char_dural,Dural,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00657,player_0065,char_eral,Eral,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00658,player_0065,char_trandar,Trandar,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00659,player_0065,char_uhan,Uhan,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00660,player_0065,char_wryth,Wryth,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00661,player_0065,char_agarde,Agarde,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00662,player_0065,char_watar,Watar,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00663,player_0065,char_broom,Broom,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00664,player_0065,char_hyurk,Hyurk,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00665,player_0065,char_muhugar,Muhugar,Wryak,listed_same_player,accepted,medium,evidence_player_group_0065,
link_00666,player_0066,char_tram,Tram,Tram,listed_same_player,accepted,medium,evidence_player_group_0066,
link_00667,player_0066,char_aros,Aros,Tram,listed_same_player,accepted,medium,evidence_player_group_0066,
link_00668,player_0066,char_kingpool,Kingpool,Tram,listed_same_player,accepted,medium,evidence_player_group_0066,
link_00669,player_0066,char_turviniel,Turviniel,Tram,listed_same_player,accepted,medium,evidence_player_group_0066,
link_00670,player_0066,char_implithura,Implithura,Tram,listed_same_player,accepted,medium,evidence_player_group_0066,
link_00671,player_0066,char_sharghl,Sharghl,Tram,listed_same_player,accepted,medium,evidence_player_group_0066,
link_00672,player_0067,char_david,David,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00673,player_0067,char_deavon,Deavon,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00674,player_0067,char_draaz,Draaz,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00675,player_0067,char_dramon,Dramon,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00676,player_0067,char_drimdul,Drimdul,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00677,player_0067,char_gilmas,Gilmas,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00678,player_0067,char_millen,Millen,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00679,player_0067,char_mitch,Mitch,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00680,player_0067,char_mortie,Mortie,David,listed_same_player,accepted,medium,evidence_player_group_0067,
link_00681,player_0067,char_regin,Regin,David,listed_same_player,accepted,medium,evidence_player_group_0067,
